base_data_set	auth_data_set	window_size	token_size	threshold	base_model_size	auth_model_size	probability
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.6880320618462437
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	2000	0.5308965564766053
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.7140329321987047
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	2000	0.46644631548872495
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.8849648962899801
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	2000	0.7548872190322922
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.9606846235855675
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8316509433150637
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.7742367521637948
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8160818571572355
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.9013205953722316
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8455023642655843
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	4000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.8203583512987765
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8517721625139321
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.857067717729424
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8675432629199922
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.7974854460466757
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8705801767863566
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.9015379780590268
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.8584830595894666
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.7405063069299387
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8926706932337835
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8746552225985985
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.7368710126959033
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8638646131315237
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8533308113361844
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.7587349194797769
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8438097990172111
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.7633996533449584
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8603716952722742
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.8753755349653632
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.8549091495894888
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.8380576021762627
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8832160475958195
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8919542214172103
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.8490124677535428
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8469680689211164
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.7961571061916158
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.7852110891269635
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8788844293550024
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.726287278759355
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.7863813789778906
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.7517357999803186
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	4000	0.6543349763557353
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.7785358629299964
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	4000	0.5520621169363971
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.9431641156495049
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	4000	0.8083424076944558
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	1.0
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8316509433150637
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8245223620363822
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8278664924919761
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.9114481033713252
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8564077698768155
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	6000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8482569146791998
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8609572492726769
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8665789062352702
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8778117537519208
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8705801767863566
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.9153571940747074
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8861507219694527
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.7620272293203911
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.9111708803644666
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8803441810178514
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.7632548954700977
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8721176693309309
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8704768066468965
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.7226079962657954
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8575282823261234
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8603716952722742
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8946400682193281
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8803703057975343
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8611723094379943
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8984719739731591
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8922370902665844
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8724485302791607
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8535067707354372
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.807229010412447
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.7564131677366948
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8949002417550069
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.7863813789778906
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.8069584156478005
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	6000	0.7084413377522637
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.8031805110725672
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	6000	0.5487013946004028
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.9616174592877776
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	6000	0.8276663669305662
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	1.0
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8316509433150637
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8448521103780758
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.832517214141518
D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.9194544432009486
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8564077698768155
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	8000	1.0
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8540862149329642
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8610547648376405
D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8713132584787429
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8778117537519208
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8705801767863566
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.9213726430911513
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8948524569652412
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.7464408049605362
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.9209278282318489
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8848611834907316
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.7694354492112079
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8776335370729429
D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8748618458622028
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8575282823261234
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8603716952722742
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.9062468763624464
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8946598931984174
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8537011046702223
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.9128929101114748
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.9070549714540828
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8816615179737975
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8569915230601172
D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.80587900178796
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\02-25-14_IanRichardson_015d4a82904c0c07.csv	3	7	5000	10000	8000	0.8949002417550069
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.7863813789778906
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.8388797335572167
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\2-2-26_timdee_07924e50.csv	3	7	5000	10000	8000	0.7484896186989791
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.8227794794907711
D:\research\linker\data_sets\4-2-15_IanRichardson_015d4a82904c0c07.csv	D:\research\linker\data_sets\3-30-15_timdee_07924e50.csv	3	7	5000	10000	8000	0.6084132924311085
